"YEAR","MONTH","UNIQUE_CARRIER","CARRIER","SDOM_GALLONS","NDOM_GALLONS","TDOMT_GALLONS","SDOM_COST","TS_COST","NDOM_COST","TDOMT_COST","TOTAL_COST"
2005,7,"B6","B6",27564123,0,27564123,43173558,43895668,0,43173558,43895668
2005,7,"CO","CO",69104000,102000,69206000,116288000,211365000,171000,116459000,211536000
2005,7,"CS","CS",0,0,0,0,9418000,0,0,9495000
2005,7,"DH","DH",8884450,4791,8889241,16571880,16571880,11057,16582937,16582937
2005,7,"DL","DL",140859637,279760,141139397,238177576,331865853,473042,238650618,332357153
2005,7,"ER","ER",0,150733,150733,0,0,240345,240345,977655
2005,7,"EV","EV",16598571,0,16598571,30106549,30763905,0,30106549,30763905
2005,7,"EZ","EZ",0,21157,21157,0,0,37560,37560,12937556
2005,7,"F9","F9",14228409,10721,14239130,24824628,24824628,20862,24845490,24845490
2005,7,"FCQ","FCQ",0,108644,108644,0,0,217288,217288,1034707
2005,7,"FL","FL",23184745,0,23184745,43174483,43318213,0,43174483,43318213
2005,7,"FX","FX",62377024,1748553,64137056,104866000,152189000,2942000,107828000,156868000
2005,7,"G4","G4",2046492,462719,2509211,3874088,3874088,946189,4820277,4820277
2005,7,"GL","GL",0,261243,261243,0,0,531891,531891,1430909
2005,7,"GR","GR",0,72620,72620,0,0,139788,139788,14419432
2005,7,"HA","HA",8911797,179510,9091307,15425809,17088569,311591,15737400,17400160
2005,7,"HP","HP",38565922,4334,38570256,66159767,69185513,7467,66167234,69192980
2005,7,"JW","JW",205000,8000,213000,362000,6285000,16000,378000,6306000
2005,7,"KAQ","KAQ",0,2382600,2382600,0,712254,4280641,4280641,12946626
2005,7,"KR","KR",0,2244623,2244623,0,0,4193854,4193854,4212618
2005,7,"L2","L2",0,170563,279600,0,105415,155605,279044,803214
2005,7,"M6","M6",0,0,0,0,3290012,0,0,3377944
2005,7,"MG","MG",0,1383593,1383593,0,0,2647566,2647566,5939258
2005,7,"MQ","MQ",23666073,0,23666073,42660123,43185096,0,42660123,43185096
2005,7,NA,NA,552507,31386,583893,1061120,2305062,55277,1116397,4563348
2005,7,"NC","NC",0,24943,618478,0,991423,57641,1300853,1300853
2005,7,"NK","NK",7798206,0,7798206,13233268,14534594,0,13233268,14534594
2005,7,"NW","NW",94044103,98722,94142825,159885469,273643749,177700,160063169,273879049
2005,7,"OH","OH",19489218,227023,19716241,33996476,34261640,396013,34392489,34657653
2005,7,"OO","OO",20043489,0,20043489,40087022,40087022,0,40087022,40087022
2005,7,"OW","OW",222923,0,222923,508855,2852326,0,508855,2852326
2005,7,"PCQ","PCQ",0,1065156,1065156,0,0,2013677,2013677,2248155
2005,7,"PO","PO",1413228,855894,2269122,2890051,22889752,1428920,4318971,33034616
2005,7,"PRQ","PRQ",0,136264,136264,0,193663,237357,237357,2023121
2005,7,"QX","QX",4612109,57122,4669231,8544193,8641225,87285,8631478,8728510
2005,7,"RD","RD",0,2933,2933,0,0,3772,3772,17077
2005,7,"XE","RU",24356203,0,24356203,16075094,17972506,0,16075094,17972506
2005,7,"S5","S5",1189402,0,1189402,2053165,2053165,0,2053165,2053165
2005,7,"SY","SY",2428525,0,2428525,4641175,4957505,0,4641175,4957505
2005,7,"T9","T9",0,1376410,1391865,0,0,2519167,2549318,6994004
2005,7,"TCQ","TCQ",0,23000,23000,0,0,45000,45000,58000
2005,7,"TZ","TZ",10396316,725146,11121462,18093242,19140232,1251289,19344531,26341810
2005,7,"U5","U5",1565750,54000,1619750,3100292,7568970,105490,3205782,7742706
2005,7,"U7","U7",0,601176,601176,0,0,1115542,1115542,1190785
2005,7,"UA","UA",109965877,16433,109982310,188582940,340878240,28327,188611267,340906567
2005,7,"US","US",61520000,0,61520000,104425000,139771000,0,104425000,139771000
2005,7,"WN","WN",113489148,0,113489148,104026135,104026135,0,104026135,104026135
2005,7,"WO","WO",0,23047,23047,0,0,40160,40160,10854213
2005,7,"X9","X9",0,883581,883581,0,0,1489349,1489349,6683416
2005,7,"XJ","XJ",1944717,0,1944717,1623839,1623839,0,1623839,1623839
2005,7,"XP","XP",232503,102324,334827,539342,539342,246565,785907,785907
2005,7,"YV","YV",17770406,0,17770406,27999308,27999308,0,27999308,27999308
2005,7,"YX","YX",7363891,94561,7458452,12474903,12474903,75444,12550347,12550347
2005,7,"ZW","ZW",8443158,0,8443158,16150045,16150045,0,16150045,16150045
2005,8,"16","16",5603987,0,5603987,11383424,11398731,0,11383424,11398731
2005,8,"3Z","3Z",0,0,345058,0,967895,0,1036609,1036609
2005,8,"5X","5X",0,32927000,32927000,0,40657000,64058000,64058000,104715000
2005,8,"5Y","5Y",0,4253575,4253575,0,0,8791991,8791991,63689746
2005,8,"8C","8C",0,4123492,4123492,0,0,7238515,7238515,10197430
2005,8,"9E","9E",12762265,44049,12806314,9954567,10223291,34358,9988925,10257671
2005,8,"9S","9S",0,0,0,0,0,0,0,10156
2005,8,"AA","AA",171656933,306219,171963152,306125322,463587705,535669,306660991,464231132
2005,8,"ABX","ABX",12298126,1268417,13566543,23483787,23483787,1705401,25189188,25189188
2005,8,"AJQ","AJQ",0,93697,93697,0,0,202578,202578,202578
2005,8,"AQ","AQ",4744678,0,4744678,9330142,9330142,0,9330142,9330142
2005,8,"AS","AS",28211631,15337,30486351,52479477,58216240,28207,56827190,58312148
2005,8,"AX","AX",5357540,0,5357540,10855986,10855986,0,10855986,10855986
2005,8,"B6","B6",27808068,0,27808068,46462390,47250583,0,46462390,47250583
2005,8,"CO","CO",68909000,46000,68955000,122146000,218763000,81000,122227000,218844000
2005,8,"CS","CS",0,0,0,0,9509000,0,0,9613000
2005,8,"DH","DH",8641329,3730,8645059,17109853,17109853,11103,17120956,17120956
2005,8,"DL","DL",138373418,504038,138877456,246330292,343773564,897281,247227573,344677652
2005,8,"ER","ER",0,24993,24993,0,0,41324,41324,479121
2005,8,"EV","EV",17461314,0,17461314,30468907,31147139,0,30468907,31147139
2005,8,"EZ","EZ",0,0,0,0,0,0,0,11399097
2005,8,"F9","F9",13545410,10293,13555703,24982114,24982114,19814,25001928,25001928
2005,8,"FCQ","FCQ",0,67770,67770,0,0,162648,162648,774514
2005,8,"FL","FL",23084960,0,23084960,42560917,42665288,0,42560917,42665288
2005,8,"FX","FX",64785942,1657631,66446946,113031000,163311000,2896000,115933000,167361000
2005,8,"G4","G4",1992407,388501,2380908,4083049,4083049,843769,4926818,4926818
2005,8,"GL","GL",0,295526,295526,0,0,619422,619422,1581382
2005,8,"GR","GR",0,46282,46282,0,0,99367,99367,14333325
2005,8,"HA","HA",8893890,180896,9074786,16277157,17848982,335936,16613093,18184918
2005,8,"HP","HP",40482239,3755,40485994,72336610,75427081,6619,72343229,75433700
2005,8,"JW","JW",149000,36000,185000,278000,5817000,76000,354000,6044000
2005,8,"KAQ","KAQ",0,2409265,2409265,0,677531,4403228,4403228,14081288
2005,8,"KR","KR",0,2220717,2220717,0,0,4346165,4346165,4363653
2005,8,"L2","L2",0,90764,243012,0,264758,113850,446416,1224185
2005,8,"M6","M6",0,0,0,0,4081622,0,0,4111679
2005,8,"MG","MG",0,1321546,1321546,0,0,2589887,2589887,4673056
2005,8,"MQ","MQ",24273657,0,24273657,46649945,47255806,0,46649945,47255806
2005,8,NA,NA,496907,28951,525858,1043553,2217056,50375,1093928,5666398
2005,8,"NC","NC",0,66475,631517,0,1176837,150208,1401683,1401683
2005,8,"NK","NK",6913606,0,6913606,111194267,112150250,0,111194267,112150250
2005,8,"NW","NW",87973360,70425,88043785,161631985,282289694,133808,161765793,282423502
2005,8,"OH","OH",20237892,185491,20423383,37390188,37664166,342701,37732889,38006867
2005,8,"OO","OO",20701346,0,20701346,45391377,45391377,0,45391377,45391377
2005,8,"OW","OW",238253,0,238253,491065,2752605,0,491065,2752605
2005,8,"PCQ","PCQ",0,953570,953570,0,0,1820743,1820743,1897967
2005,8,"PO","PO",1593346,651721,2245067,3473494,23709404,1075004,4548498,31596895
2005,8,"PRQ","PRQ",0,139126,139126,0,178062,252911,252911,1726628
2005,8,"QX","QX",4627535,47331,4674866,9484885,9598441,96954,9581839,9695395
2005,8,"RD","RD",0,15477,15477,0,0,20297,20297,91891
2005,8,"XE","RU",24939263,0,24939263,16459914,18220475,0,16459914,18220475
2005,8,"S5","S5",1927736,0,1927736,3476673,3476673,0,3476673,3476673
2005,8,"SY","SY",2412455,2060,2414515,4906542,5208273,4440,4910982,5212713
2005,8,"T9","T9",0,1210134,1210134,0,0,2333807,2333807,5127042
2005,8,"TCQ","TCQ",0,60000,60000,0,0,116000,116000,145000
2005,8,"TZ","TZ",10212192,741368,10953560,19173092,20066904,1364740,20537832,28526932
2005,8,"U5","U5",1521419,68655,1590074,3159739,7411589,138130,3297869,7561462
2005,8,"U7","U7",0,893918,893918,0,0,1796776,1796776,1869205
2005,8,"UA","UA",110321241,53573,110374814,205430842,362524250,99908,205530750,362624158
2005,8,"US","US",59254000,0,59254000,99323000,134365000,0,99323000,134365000
2005,8,"WN","WN",113895256,0,113895256,121584226,121584226,0,121584226,121584226
2005,8,"WO","WO",0,97979,97979,0,0,209890,209890,11077770
2005,8,"X9","X9",0,841426,841426,0,0,1783327,1783327,9210809
2005,8,"XJ","XJ",1966956,0,1966956,1642408,1642408,0,1642408,1642408
2005,8,"XP","XP",0,359895,359895,0,0,901441,901441,940201
2005,8,"YV","YV",18338562,0,18338562,30620318,30620318,0,30620318,30620318
2005,8,"YX","YX",7364067,38938,7403005,12909102,12909102,74329,12983431,12983431
2005,8,"ZW","ZW",8270692,0,8270692,16493532,16493532,0,16493532,16493532
2005,9,"16","16",5327451,0,5327451,11689339,11692873,0,11689339,11692873
2005,9,"3Z","3Z",0,24104,289388,0,862281,78348,940629,940629
2005,9,"5X","5X",0,30967000,30980000,0,43894000,67323000,67349000,111243000
2005,9,"5Y","5Y",392543,4111268,4503811,947206,4313679,9098999,10046205,72887069
2005,9,"8C","8C",0,3864858,3864858,0,0,8450230,8450230,11932574
2005,9,"9E","9E",12048421,80973,12129394,9397768,9655886,63159,9460927,9719490
2005,9,"AA","AA",151656648,291217,151947865,301472514,465035863,566107,302038621,465677494
2005,9,"ABX","ABX",10202733,919552,11122285,21796031,21796031,1399987,23196018,23196018
2005,9,"AJQ","AJQ",0,82435,82435,0,0,204224,204224,204224
2005,9,"AQ","AQ",3926990,0,3926990,7997633,7997633,0,7997633,7997633
2005,9,"AS","AS",25564293,14786,27452615,50716579,55952950,28394,54471415,56029378
2005,9,"AX","AX",5731851,0,5731851,12562411,12562411,0,12562411,12562411
2005,9,"B6","B6",24703678,0,24703678,46879929,46879929,0,46879929,46879929
2005,9,"CO","CO",57558000,406000,57964000,116247000,209320000,820000,117067000,211055000
2005,9,"CS","CS",0,0,0,0,9440000,0,0,9514000
2005,9,"DH","DH",8641329,3730,8645059,17423113,17423113,9672,17432785,17432785
2005,9,"DL","DL",118002525,799383,118801908,236346106,340615834,1601076,237947182,342239863
2005,9,"ER","ER",0,18267,18267,0,0,48592,48592,770143
2005,9,"EV","EV",16755748,1016,16756764,31995898,32647504,1940,31997838,32649444
2005,9,"EZ","EZ",0,0,0,0,0,0,0,12602927
2005,9,"F9","F9",12565069,4875,12569944,25844622,25844622,11633,25856255,25856255
2005,9,"FCQ","FCQ",0,39302,39302,0,0,98255,98255,467882
2005,9,"FE","FE",0,0,71524,0,0,0,173909,173909
2005,9,"FL","FL",19886214,0,19886214,36869984,36928548,0,36869984,36928548
2005,9,"FX","FX",64481101,1777616,66258717,129053000,185735000,3567000,132620000,191143000
2005,9,"G4","G4",1944155,456271,2400426,4411290,4411290,1093045,5504335,5504335
2005,9,"G7","G7",74480,0,74480,109428,109428,0,109428,109428
2005,9,"GL","GL",0,439280,439280,0,0,1028794,1028794,1895717
2005,9,"GR","GR",0,81067,81067,0,0,170241,170241,15101090
2005,9,"HA","HA",8146818,184960,8331778,15855546,17528342,375442,16230988,17903784
2005,9,"HP","HP",35037405,32650,35070055,70019882,72234981,66101,70085983,72330402
2005,9,"JW","JW",123000,74000,197000,266000,6363000,136000,402000,7052000
2005,9,"KAQ","KAQ",0,2730633,2730633,0,932363,5593027,5593027,16378641
2005,9,"KR","KR",0,2358529,2358529,0,0,5134754,5134754,5138115
2005,9,"L2","L2",0,109793,256276,0,241111,177455,511007,1196449
2005,9,"M6","M6",0,16627,16627,0,5118008,47080,47080,5465613
2005,9,"MG","MG",0,1573527,1573527,0,0,3642715,3642715,4557410
2005,9,"MQ","MQ",23145442,0,23145442,50709175,51457233,0,50709175,51457233
2005,9,NA,NA,0,32702,32702,0,422259,98105,98105,4679873
2005,9,"NC","NC",0,41190,574618,0,1109467,97205,1306442,1306442
2005,9,"NK","NK",5083289,0,5083289,8912949,9516519,0,8912949,9516519
2005,9,"NW","NW",76373440,178900,76552340,156177929,282172443,339910,156517839,282512353
2005,9,"OH","OH",19090615,224218,19314833,36500964,36623590,463936,36964900,37087526
2005,9,"OO","OO",19723336,0,19723336,47209053,47209053,0,47209053,47209053
2005,9,"OW","OW",183584,0,183584,430509,2413169,0,430509,2413169
2005,9,"PCQ","PCQ",0,935496,935496,0,0,2361878,2361878,2380093
2005,9,"PO","PO",682979,276968,959947,1648029,11347779,508752,2156781,15060561
2005,9,"PRQ","PRQ",0,125596,125596,0,212489,231669,231669,2172020
2005,9,"QX","QX",4131072,42417,4173489,8845965,8990442,90813,8936778,9081255
2005,9,"RD","RD",0,6272,6272,0,0,9435,9435,42717
2005,9,"XE","RU",20765209,0,20765209,13705038,14837209,0,13705038,14837209
2005,9,"S5","S5",567379,0,567379,1246918,1246918,0,1246918,1246918
2005,9,"SY","SY",2215115,5941,2221056,2041994,2340095,14144,2056138,2354239
2005,9,"TCQ","TCQ",0,46000,46000,0,0,93000,93000,122000
2005,9,"TZ","TZ",8250665,790784,9041449,17227166,17786554,1608363,18835529,27407733
2005,9,"U5","U5",1419120,46768,1465888,3424815,6211817,110283,3535098,6353371
2005,9,"U7","U7",0,1034162,1034162,0,0,2363577,2363577,2429417
2005,9,"UA","UA",98362222,147180,98509402,200557604,357582028,298996,200856600,357881024
2005,9,"US","US",51254000,0,51254000,106702000,141277000,0,106702000,141277000
2005,9,"WN","WN",104956418,0,104956418,109998787,109998787,0,109998787,109998787
2005,9,"WO","WO",0,36749,36749,0,0,77051,77051,12521197
2005,9,"X9","X9",0,861546,861546,0,0,1813254,1813254,10820108
2005,9,"XJ","XJ",1856989,0,1856989,1550586,1550586,0,1550586,1550586
2005,9,"XP","XP",0,398827,398827,0,0,1083688,1083688,1083688
2005,9,"YV","YV",16653916,0,16653916,37944481,37944481,0,37944481,37944481
2005,9,"YX","YX",6844763,133416,6978179,13121639,13121639,247223,13368862,13368862
2005,9,"ZW","ZW",7299919,0,7299919,14266586,14266586,0,14266586,14266586
2005,10,"16","16",5400733,0,5400733,13686238,13686238,0,13686238,13686238
2005,10,"3Z","3Z",0,0,267079,0,772620,0,824080,824080
2005,10,"5X","5X",0,31055000,31055000,0,45144000,65732000,65732000,110876000
2005,10,"5Y","5Y",473218,4473693,4946911,1189670,5633970,10944745,12134415,86266707
2005,10,"8C","8C",0,4321762,4321762,0,0,11615148,11615148,14753879
2005,10,"9E","9E",12355775,66518,12422293,9637505,9836602,51884,9689389,9888579
2005,10,"AA","AA",152909797,495396,153405193,353692205,521813305,1137490,354829695,523345032
2005,10,"ABX","ABX",9485541,773329,10258870,22961123,22961123,1481664,24442787,24442787
2005,10,"AJQ","AJQ",0,82840,82840,0,0,244769,244769,244769
2005,10,"AQ","AQ",3982530,0,3982530,8550492,8550492,0,8550492,8550492
2005,10,"AS","AS",25479220,21951,27392823,52353827,58054655,42043,56179972,58151846
2005,10,"AX","AX",4691944,0,4691944,13200353,13200353,0,13200353,13200353
2005,10,"B6","B6",25780319,0,25780319,59053991,59053991,0,59053991,59053991
2005,10,"CO","CO",63697000,197000,63894000,147658000,253898000,457000,148115000,254395000
2005,10,"CS","CS",0,0,0,0,9891000,0,0,9916000
2005,10,"DH","DH",6632237,4533,6636770,16423130,16423130,16257,16439387,16439387
2005,10,"DL","DL",121030372,593248,121623620,273990504,383053329,1343004,275333508,385473547
2005,10,"ER","ER",0,36622,36622,0,0,82482,82482,899847
2005,10,"EZ","EZ",0,0,0,0,0,0,0,19217362
2005,10,"F9","F9",12956766,7618,12964384,33833698,33833698,20047,33853745,33853745
2005,10,"FCQ","FCQ",0,64902,64902,0,0,194705,194705,927169
2005,10,"FL","FL",21864159,0,21864159,57969920,58202292,0,57969920,58202292
2005,10,"FX","FX",65705009,1402386,67107395,148193000,208563000,3118000,151311000,212636000
2005,10,"G4","G4",2104104,597002,2701106,5388128,5388128,1584318,6972446,6972446
2005,10,"G7","G7",374633,0,374633,1188150,1188150,0,1188150,1188150
2005,10,"GL","GL",0,403795,403795,0,0,1114474,1114474,1783619
2005,10,"GR","GR",0,182007,182007,0,0,438214,438214,15939256
2005,10,"HA","HA",8249655,153447,8403102,16682463,18515310,315098,16997561,18830408
2005,10,"HP","HP",36175120,6618,36181738,78057914,80485996,14681,78072595,80547762
2005,10,"JW","JW",97000,177000,274000,281000,6644000,301000,582000,7246000
2005,10,"KAQ","KAQ",0,3706532,3706532,0,1533353,8549619,8549619,22871047
2005,10,"KR","KR",0,2282669,2282669,0,0,5611713,5611713,5654999
2005,10,"L2","L2",0,0,214221,0,238333,0,387931,1073373
2005,10,"M6","M6",0,16627,16627,0,5118008,47080,47080,5465613
2005,10,"MG","MG",0,429357,429357,0,0,1132004,1132004,5646472
2005,10,"MQ","MQ",23373478,0,23373478,60071793,60974806,0,60071793,60974806
2005,10,NA,NA,0,116660,116660,0,1234105,338445,338445,5209543
2005,10,"NC","NC",0,0,451986,0,947461,0,1027960,1027960
2005,10,"NK","NK",5046327,0,5046327,11185381,11861030,0,11185381,11861030
2005,10,"NW","NW",74573461,211212,74784673,170396382,296401800,464665,170861047,296866465
2005,10,"OH","OH",19377876,209932,19587808,49939338,50268710,541022,50480360,50809732
2005,10,"OO","OO",20682071,0,20682071,48321651,48321651,0,48321651,48321651
2005,10,"OW","OW",186645,0,186645,529004,3049016,0,529004,3049016
2005,10,"PCQ","PCQ",0,834785,834785,0,0,3047089,3047089,4025599
2005,10,"PO","PO",940114,129608,1069722,2363447,19258364,300195,2663642,23735977
2005,10,"PRQ","PRQ",0,153500,153500,0,258013,364060,364060,2873816
2005,10,"QX","QX",4127126,42401,4169527,9303026,9469911,95656,9398682,9565567
2005,10,"RD","RD",0,103984,103984,0,0,297026,297026,297750
2005,10,"XE","RU",22989219,0,22989219,15165756,16499316,0,15165756,16499316
2005,10,"SY","SY",2165206,32031,2197237,5648307,5982130,97008,5745315,6384863
2005,10,"TCQ","TCQ",0,63000,63000,0,0,127000,127000,169000
2005,10,"TZ","TZ",8514192,660039,9174231,20490513,21117788,1527242,22017755,29310690
2005,10,"U5","U5",1233735,50695,1284430,3588412,6596008,147547,3735959,6935982
2005,10,"U7","U7",0,870181,870181,0,0,2419103,2419103,2527813
2005,10,"UA","UA",102187115,200230,102387345,223044897,395909502,438904,223483801,396348406
2005,10,"US","US",52392000,0,52392000,120890000,157298000,0,120890000,157298000
2005,10,"WN","WN",109751553,0,109751553,144010169,144010169,0,144010169,144010169
2005,10,"WO","WO",0,80000,80000,0,0,220000,220000,12764000
2005,10,"X9","X9",0,830350,830350,0,0,1819953,1819953,10832148
2005,10,"XJ","XJ",1895906,0,1895906,1583082,1583082,0,1583082,1583082
2005,10,"XP","XP",0,436070,436070,0,0,1180385,1180385,1282586
2005,10,"YV","YV",16609244,0,16609244,35924106,35924106,0,35924106,35924106
2005,10,"YX","YX",6874787,95006,6969793,21157779,21157779,186667,21344446,21344446
2005,10,"ZW","ZW",6991353,0,6991353,17123048,17123048,0,17123048,17123048
2005,11,"16","16",5327910,0,5327910,10747380,10771693,0,10747380,10771693
2005,11,"3Z","3Z",0,0,276080,0,734704,0,772074,772074
2005,11,"5X","5X",0,33532000,33532000,0,41219000,56924000,56924000,98143000
2005,11,"5Y","5Y",537714,4327441,4865155,1153397,6530432,9336068,10489465,80259826
2005,11,"8C","8C",0,4459801,4459801,0,0,8948860,8948860,12349225
2005,11,"9E","9E",10832971,56007,10888978,8449717,8609657,43685,8493402,8653342
2005,11,"AA","AA",154014227,384701,154398928,292210456,446793802,748009,292958465,447944196
2005,11,"ABX","ABX",9937891,596273,10534164,22091687,22091687,935393,23027080,23027080
2005,11,"AJQ","AJQ",0,81474,81474,0,0,186924,186924,186924
2005,11,"AQ","AQ",3873906,0,3873906,7137038,7137038,0,7137038,7137038
2005,11,"AS","AS",25088322,8610,26865702,45883057,51531722,14827,49129210,51596750
2005,11,"AX","AX",4412455,0,4412455,8252925,8252925,0,8252925,8252925
2005,11,"B6","B6",26988636,0,26988636,46445720,46445720,0,46445720,46445720
2005,11,"CO","CO",62427000,97000,62524000,123495000,211263000,196000,123691000,212086000
2005,11,"CS","CS",0,0,0,0,8915000,0,0,8947000
2005,11,"DH","DH",4685994,0,4685994,9832352,9832352,0,9832352,9832352
2005,11,"DL","DL",116285246,593248,116878494,239159051,327528872,1220109,240379160,329727622
2005,11,"ER","ER",0,28637,28637,0,0,70877,70877,1095158
2005,11,"EV","EV",15521638,3556,15525194,29990882,30666777,6871,29997753,30673648
2005,11,"EZ","EZ",0,0,0,0,0,0,0,17784894
2005,11,"F9","F9",12400094,7155,12407249,24130209,24130209,17990,24148199,24148199
2005,11,"FCQ","FCQ",0,131120,131120,0,0,354025,354025,786722
2005,11,"FL","FL",22194654,0,22194654,43444252,43552111,0,43444252,43552111
2005,11,"FX","FX",66371945,1484385,67871882,134901000,192562000,3028000,137957000,197186000
2005,11,"G4","G4",2293450,471128,2764578,4677637,4677637,999222,5676859,5676859
2005,11,"G7","G7",667850,0,667850,1335600,1335600,0,1335600,1335600
2005,11,"GL","GL",0,4447332,4447332,0,0,11030889,11030889,11997783
